source,target,step,type,amount,log_amount,is_fraud,balance_diff_orig,balance_diff_dest,orig_account_emptied,edge_id
C1680014803,C2050416750,303,TRANSFER,200069.11,12.206423134101877,0,-158.0,200069.11,1,81660
C605029469,C521894463,353,TRANSFER,763919.26,13.5462186909738,0,0.0,763919.26,0,81661
C99747306,C15702482,281,CASH_OUT,214962.0,12.27822119927684,0,-35085.0,-100605.0,1,81662
C441400265,C623963128,322,CASH_OUT,13453.51,9.507069644809274,0,-13453.509999999995,13453.500000000007,0,81663
C1936887662,C1707821291,370,CASH_OUT,460254.55,13.03953715768639,0,0.0,460254.5500000003,0,81664
C2012770855,C1645930090,33,CASH_OUT,177212.06,12.085108016468858,0,-1092.0,177212.05999999997,1,81665
C1343294165,C1017951475,347,CASH_OUT,709736.98,13.472651138651127,0,0.0,709736.9900000002,0,81666
C2000944716,C412182635,349,CASH_OUT,80859.13,11.30047615091051,0,-1004.0,80859.13,1,81667
C1283012771,C1765654465,371,CASH_OUT,35396.02,10.474382914787503,0,-35396.03,35396.03000000003,0,81668
C1617970820,C763126656,188,TRANSFER,671357.74,13.417058907960836,0,-14841.88,671357.7399999984,1,81669
C1815277486,C717842434,373,CASH_OUT,105606.28,11.567482587272027,0,0.0,105606.28000000003,0,81670
C410491334,C1292252654,156,CASH_OUT,126540.59,11.74832630781871,0,0.0,126540.59000000008,0,81671
C939530920,C29375752,225,CASH_OUT,123552.43,11.724428973071058,0,0.0,123552.44000000006,0,81672
C1884892242,C1379314568,394,CASH_OUT,190185.89,12.155762499273026,0,-52937.0,190185.88,1,81673
C191042832,C302294633,269,CASH_OUT,278619.91,12.537607391352076,1,-278619.91,278619.9099999999,1,81674
C111913432,C2108776239,305,CASH_OUT,84760.87,11.3476010744324,0,-84760.87,84760.87000000011,0,81675
C188594861,C602594388,184,TRANSFER,337953.07,12.73066527765764,0,-20318.0,696561.44,1,81676
C1316022099,C916028153,157,TRANSFER,220469.07,12.303517227694492,0,0.0,58768.439999999944,0,81677
C1541682796,C323863143,279,TRANSFER,35512.18,10.477659174166376,0,0.0,35512.17999999999,0,81678
C622373618,C1311839277,355,CASH_OUT,151722.59,11.929815657531858,0,-151722.59,151722.59,0,81679
C1155447996,C500475172,542,CASH_OUT,161804.68,11.994151388058345,1,-161804.68,161804.68,1,81680
C1053894960,C979946358,179,TRANSFER,1123101.27,13.93160529814043,0,0.0,1123101.2799999998,0,81681
C1688578822,C1877395866,297,CASH_OUT,19360.58,9.871045969070773,0,0.0,19360.580000000075,0,81682
C658089999,C872059437,380,CASH_OUT,61592.53,11.028312111537783,0,0.0,61592.54000000004,0,81683
C447287659,C689528622,135,TRANSFER,422276.6,12.953418196654686,0,-1929.0,422276.6,1,81684
C429753525,C187067695,332,CASH_OUT,194615.95,12.178788546688079,0,0.0,194615.96000000002,0,81685
C1597280961,C1107384269,204,CASH_OUT,14461.59,9.579320594473062,0,-6092.0,14461.59,1,81686
C1841582771,C357907961,184,CASH_OUT,124975.6,11.735881798760332,0,0.0,243935.54999999993,0,81687
C348597707,C165753282,400,TRANSFER,1604990.9,14.288629267804547,0,0.0,1604990.9000000004,0,81688
C1769847344,C1366391094,254,CASH_OUT,80451.01,11.295416136570822,0,-10595.0,80451.01,1,81689
C1690456365,C451112465,210,TRANSFER,296701.62,12.600485636708411,0,-13636.0,296701.62,1,81690
C1444389795,C710479310,355,CASH_OUT,199633.66,12.204244275079143,0,0.0,199633.67000000004,0,81691
C921481821,C759887898,160,CASH_OUT,138877.61,11.841355521203537,0,-9983.0,138877.61000000004,1,81692
C2014330435,C1866086565,330,TRANSFER,54223.3,10.900884426437017,0,0.0,-123929.05000000005,0,81693
C727988536,C1128989787,251,CASH_OUT,154242.16,11.946285597186373,0,-193.0,154242.15999999968,1,81694
C711027580,C1812011934,149,CASH_OUT,17569.42,9.773972085277908,1,-17569.42,17569.420000000042,1,81695
C817686395,C389195352,329,CASH_OUT,152482.0,11.934808393405921,0,-3628.0,152482.0,1,81696
C1092030182,C1818460228,17,CASH_OUT,124765.75,11.734201273137627,0,0.0,124765.75,0,81697
C1155436252,C582843778,35,CASH_OUT,218592.38,12.294968570642961,0,0.0,218592.37999999995,0,81698
C1448939494,C1574852555,548,CASH_OUT,57970.76,10.967711274404216,0,-20563.0,57970.76,1,81699
C144328252,C780860419,44,CASH_OUT,261610.36,12.474615322698792,0,0.0,261610.36,0,81700
C391864434,C1077208061,235,TRANSFER,320384.55,12.677280393284155,0,-9063.0,320384.54999999993,1,81701
C512682954,C812876401,403,CASH_OUT,118400.75,11.681838781728219,0,0.0,118400.76000000001,0,81702
C458318047,C932513720,307,TRANSFER,1297621.68,14.076044440612241,0,0.0,1297621.67,0,81703
C2055256790,C450567416,257,CASH_OUT,472681.79,13.06617980824886,0,-296185.0,565143.4199999999,1,81704
C1246896799,C337903390,137,TRANSFER,1815753.78,14.412011795985947,0,0.0,1815753.7800000003,0,81705
C1421483427,C1069432025,385,CASH_OUT,19267.5,9.866226917174684,0,-17402.86,19267.5,1,81706
C1814080634,C834507227,190,CASH_OUT,123488.09,11.723908091066983,0,0.0,123488.09000000008,0,81707
C1517926641,C1937358170,280,CASH_OUT,202520.71,12.218602369658706,0,-12031.0,202520.71,1,81708
C1200413699,C144146817,180,TRANSFER,180301.73,12.102392550507727,0,0.0,180301.73000000004,0,81709
C647422581,C865187292,18,CASH_OUT,134283.05,11.80771261149705,0,-409.0,134283.05,1,81710
C691421561,C1317031067,353,CASH_OUT,405879.06,12.913812976219953,0,0.0,405879.0600000005,0,81711
C1365746480,C92282690,255,CASH_OUT,94160.3,11.452764548126023,0,-5087.0,94160.3,1,81712
C469532528,C1410788219,238,CASH_OUT,176497.92,12.081070036356598,0,0.0,176497.91999999993,0,81713
C2101738774,C1392951426,206,CASH_OUT,67667.8,11.122380495952443,0,-60886.0,67667.78999999998,1,81714
C790811641,C888475712,327,CASH_OUT,64162.09,11.06918340222858,0,-64162.09,64162.090000000084,0,81715
C1655556740,C278862539,352,TRANSFER,175871.38,12.077513897361877,0,-7777.0,175871.37,1,81716
C1492562349,C1520286540,280,CASH_OUT,171258.71,12.050936455246973,0,-1173.0,171258.71,1,81717
C806982935,C2062903496,44,CASH_OUT,70437.24,11.162491576494471,0,0.0,70437.23999999999,0,81718
C361269379,C2021473539,256,CASH_OUT,12160.23,9.406008301720497,0,0.0,12160.220000000001,0,81719
C1732787183,C535838979,688,CASH_OUT,173539.85,12.064168297341709,0,-786.0,173539.85,1,81720
C1952316107,C605132681,12,CASH_OUT,21682.29,9.984297196807823,0,0.0,10734472.120000001,0,81721
C1380132141,C1572357314,36,CASH_OUT,348115.36,12.760292070684242,0,-97912.79,348115.36,1,81722
C1401697125,C222691579,253,CASH_OUT,171169.62,12.050416115813196,0,-13104.0,171169.62,1,81723
C770344626,C435224506,41,CASH_OUT,245642.76,12.411637635279451,0,-4710.0,245642.76000000024,1,81724
C618330990,C826216712,24,CASH_OUT,361681.63,12.79852239356337,0,0.0,361681.6299999999,0,81725
C847325717,C1051050815,44,CASH_OUT,213854.35,12.273055130877777,0,-3012.0,213854.3500000001,1,81726
C1991808167,C212559006,396,CASH_OUT,54873.39,10.912802034142567,0,-4019.0,54873.380000000005,1,81727
C1339983213,C1777858259,301,CASH_OUT,345014.31,12.75134407184047,0,-9084.0,345014.31000000006,1,81728
C1708269080,C1201532614,284,CASH_OUT,261013.31,12.47233051238806,0,0.0,261013.31000000006,0,81729
C782429000,C828736682,189,CASH_OUT,87717.24,11.381885138491054,0,-22942.0,87717.24,1,81730
C810801461,C2115398687,203,CASH_OUT,54076.92,10.89818124843872,0,0.0,54076.919999999925,0,81731
C1608352090,C2104015894,131,CASH_OUT,329304.41,12.704740897017844,0,-20115.49,329304.42,1,81732
C659404823,C371050495,370,CASH_OUT,64148.8,11.068976252346015,0,-5617.0,64148.799999999814,1,81733
C56420164,C840005543,531,TRANSFER,13074.53,9.478497823484437,1,-13074.53,0.0,1,81734
C1732401770,C1146548416,323,CASH_OUT,493247.74,13.108768869396044,0,-2255.0,493247.74,1,81735
C1667588592,C1731175012,204,CASH_OUT,72543.35,11.191953377953755,0,-72543.35,72543.35,0,81736
C523397002,C67308948,354,CASH_OUT,250777.91,12.432326993295973,0,-23343.0,250777.90999999997,1,81737
C2043916489,C616815518,131,CASH_OUT,66700.83,11.107987667809207,0,0.0,66700.83000000007,0,81738
C1501048085,C2024510428,399,CASH_OUT,114710.05,11.650171636750986,0,0.0,114710.05999999998,0,81739
C391892827,C946818672,162,CASH_OUT,80568.12,11.296870728532124,0,-21711.0,80568.12,1,81740
C2143904022,C406504718,185,CASH_OUT,119649.06,11.692326594798994,0,0.0,119649.06000000001,0,81741
C1302320804,C1006218741,321,CASH_OUT,211038.39,12.259800077499655,0,-211038.38999999996,667828.36,0,81742
C633269196,C619876874,132,CASH_OUT,34771.97,10.45659563981815,0,-34771.97,34771.97,0,81743
C832273915,C937233575,274,CASH_OUT,300894.19,12.614517277113167,0,0.0,300894.18000000017,0,81744
C714886527,C522001237,698,CASH_OUT,748726.81,13.52613079191254,1,-748726.81,748726.8100000024,1,81745
C413782484,C2081981114,258,CASH_OUT,28761.2,10.266817304041508,0,0.0,28761.199999999953,0,81746
C1084796520,C1000104864,394,CASH_OUT,246008.2,12.413124212589182,0,0.0,246008.2000000002,0,81747
C114479664,C1627307891,307,TRANSFER,1070179.34,13.883337734292548,0,0.0,1767886.3999999997,0,81748
C59164277,C645628840,232,TRANSFER,58109.71,10.970105263201358,0,0.0,58109.70999999996,0,81749
C633852404,C334294637,331,TRANSFER,3306506.48,15.011403048305093,0,0.0,3306506.49,0,81750
C1583493725,C1548041970,321,CASH_OUT,451900.86,13.021220311345758,0,0.0,451900.8600000001,0,81751
C116782093,C664735382,20,CASH_OUT,210706.91,12.258228140615854,0,-3173.0,210706.90999999997,1,81752
C728922031,C273629041,399,CASH_OUT,452838.99,13.02329411910919,0,-129.0,452838.99,1,81753
C2090282712,C3186578,158,CASH_OUT,234814.6,12.36655580425207,0,0.0,234814.59999999998,0,81754
C1588085771,C1736003225,144,TRANSFER,730988.44,13.502154292663139,0,0.0,730988.4399999995,0,81755
C1205919663,C1646816538,465,CASH_OUT,563388.67,13.241726799148047,1,-563388.67,563388.67,1,81756
C123798462,C1183324387,401,CASH_OUT,202391.43,12.217963814510234,0,-106651.0,305065.63,1,81757
C472872329,C819459156,507,TRANSFER,227304.91,12.334052010382512,1,-227304.91,0.0,1,81758
C1584822632,C1511381940,161,CASH_OUT,78008.2,11.264582047434274,0,0.0,78008.20000000007,0,81759
C1183791349,C1329844664,137,CASH_OUT,223145.56,12.31558405429889,0,-55027.0,223145.56000000006,1,81760
C1502474155,C1067065507,131,CASH_OUT,371556.23,12.825458182419302,0,0.0,371556.23,0,81761
C1480340352,C1837805319,393,CASH_OUT,150869.35,11.92417613770947,0,-145368.57,150869.34999999998,1,81762
C1233756825,C632889745,211,CASH_OUT,264531.07,12.485717770567641,0,0.0,264531.07999999996,0,81763
C381840635,C2101842339,371,CASH_OUT,152371.14,11.93408109712424,0,0.0,152371.1399999999,0,81764
C1668298641,C1976776908,34,CASH_OUT,259065.91,12.464841647086043,0,0.0,459441.17999999993,0,81765
C202143816,C656501490,161,CASH_OUT,65024.25,11.082530934984586,0,0.0,65024.23999999999,0,81766
C571307887,C1192925798,131,CASH_OUT,431323.93,12.974616982959436,0,-21577.0,431323.93,1,81767
C1457279918,C2123104487,259,CASH_OUT,185959.75,12.133290908921792,0,-31170.74,185959.75,1,81768
C1814286096,C1675714194,260,CASH_OUT,230998.87,12.35017242673321,0,0.0,230998.86999999988,0,81769
C468931144,C187745559,396,CASH_OUT,73943.4,11.211068738429063,0,-20283.0,73943.4,1,81770
C736828059,C856726939,307,CASH_OUT,153315.75,11.940261321774386,0,0.0,153315.76,0,81771
C1373276112,C613675872,14,TRANSFER,247449.96,12.418967699944137,0,-49536.0,247449.96,1,81772
C1293100805,C854088442,186,CASH_OUT,370270.51,12.821991826323707,0,0.0,370270.52,0,81773
C1351486384,C1172033223,204,TRANSFER,203188.23,12.221892991313306,0,0.0,203188.22999999998,0,81774
C1311440319,C1835449090,297,TRANSFER,469526.64,13.059482447037126,0,0.0,469526.6500000004,0,81775
C634286175,C735656699,154,CASH_OUT,155927.38,11.957152078247722,0,-104246.0,155927.37,1,81776
C1032742946,C358821985,184,CASH_OUT,65185.38,11.085005830387475,0,-13.0,65185.37999999989,1,81777
C1731441733,C1865669810,640,TRANSFER,1732090.28,14.364840068794333,1,-1732090.28,0.0,1,81778
C432532100,C11659396,17,TRANSFER,1133170.97,13.940531311369604,0,-21067.0,1133170.97,1,81779
C1094731610,C1360574838,238,CASH_OUT,12480.6,9.43201083883405,0,0.0,12480.600000000093,0,81780
C931612250,C805785387,157,CASH_OUT,174123.74,12.067527217900805,0,-27565.0,33100.22999999998,1,81781
C893629951,C1848586606,201,CASH_OUT,199936.1,12.205758096064677,0,0.0,199936.09999999963,0,81782
C483016978,C412765206,186,CASH_OUT,158992.06,11.976615832451033,0,0.0,158992.0499999998,0,81783
C1727583612,C1883892240,38,CASH_OUT,200911.25,12.210623524553846,0,0.0,200911.25000000012,0,81784
C1806136365,C677790963,277,CASH_OUT,127771.54,11.758006930858699,0,0.0,-38878.06,0,81785
C751835914,C933908474,322,CASH_OUT,39356.06,10.58043065325442,0,-39356.060000000056,39356.06,0,81786
C218284834,C555465845,190,CASH_OUT,243785.0,12.404046070262352,0,-37369.9,243785.0,1,81787
C1733969838,C1915229733,145,CASH_OUT,3572736.74,15.08884273380782,1,-3572736.74,3572736.7299999995,1,81788
C1311735215,C928873104,401,CASH_OUT,210651.88,12.25796693928142,0,-83854.0,210651.8900000006,1,81789
C777455064,C1051277175,309,CASH_OUT,259954.58,12.468266049247951,0,0.0,259954.58000000002,0,81790
C756161095,C555747409,227,TRANSFER,411767.48,12.928216528635652,0,-1567.0,411767.48,1,81791
C117383643,C1314383109,349,CASH_OUT,73299.28,11.202319707785591,0,0.0,73299.28,0,81792
C864810220,C299627031,393,CASH_OUT,197604.12,12.194025974891396,0,-13201.0,197604.12,1,81793
C1077599947,C1025978207,279,CASH_OUT,354518.2,12.778517784277522,0,0.0,354518.19999999925,0,81794
C1177478126,C801773447,150,CASH_OUT,1994285.14,14.505796719710213,1,-1994285.14,1994285.1400000001,1,81795
C486351084,C1471234649,180,CASH_OUT,46394.86,10.744965510095705,0,0.0,46394.860000000335,0,81796
C840981815,C58321887,43,CASH_OUT,215180.29,12.279236161110877,0,0.0,215180.29000000004,0,81797
C226672793,C2038006108,36,CASH_OUT,101763.36,11.530415223568038,0,0.0,473895.9299999997,0,81798
C2033589677,C972031528,139,CASH_OUT,97864.04,11.491344665662847,0,-9784.0,97864.04,1,81799
C1450606995,C1853711449,33,CASH_OUT,84321.86,11.342408281606046,0,0.0,84321.87,0,81800
C1637919944,C185554992,132,CASH_OUT,94026.41,11.451341614491046,0,-2330.0,94026.41,1,81801
C502197838,C969213115,545,CASH_OUT,144941.59,11.884093011966842,0,0.0,144941.58999999985,0,81802
C740156099,C734211754,9,CASH_OUT,168175.26,12.032767875061369,0,-29399.0,168175.26,1,81803
C432466433,C1097636421,139,TRANSFER,817288.18,13.613748264703753,0,0.0,817288.1800000002,0,81804
C899832671,C2030211889,156,CASH_OUT,282814.3,12.552549313379858,0,0.0,282814.30999999994,0,81805
C731165802,C1302141905,279,CASH_OUT,12079.04,9.399309782741602,0,0.0,12079.049999999988,0,81806
C33862882,C272694023,39,CASH_OUT,287211.15,12.567976420275302,0,0.0,1012690.7100000002,0,81807
C26863670,C532157012,35,CASH_OUT,257633.65,12.459297775036125,0,-15484.0,257633.6499999999,1,81808
C294064454,C997506219,257,CASH_OUT,234286.03,12.364302266582957,0,0.0,234286.03000000026,0,81809
C1537247537,C2138725943,401,CASH_OUT,289962.45,12.577510159536885,0,0.0,289962.450000003,0,81810
C2129895084,C836101056,40,CASH_OUT,88757.58,11.393675378721172,0,-54118.0,88757.58000000007,1,81811
C249631640,C121832241,210,CASH_OUT,61226.2,11.022346814208683,0,-61226.2,61226.20999999999,0,81812
C1897804582,C340977307,351,CASH_OUT,75578.67,11.232942610659494,0,0.0,75578.65999999997,0,81813
C119629216,C313357392,307,CASH_OUT,132939.89,11.797659872322674,0,0.0,132939.89,0,81814
C1783096306,C95863363,19,CASH_OUT,223238.85,12.316002032979549,0,-145.0,223238.85,1,81815
C477891161,C1049038419,402,CASH_OUT,309469.3,12.642617405274429,0,-21810.0,309469.30000000005,1,81816
C110971015,C1110676694,259,CASH_OUT,260911.49,12.471940342727136,0,-20413.0,260911.49,1,81817
C897679712,C1353062052,226,CASH_OUT,352943.26,12.774065419764614,0,-30090.0,352943.25,1,81818
C643953858,C2005649587,209,CASH_OUT,174401.87,12.06912324674363,0,-174401.87,174401.8700000001,0,81819
C629113325,C92467087,130,CASH_OUT,59643.81,10.996162416196679,0,0.0,59643.81,0,81820
C1749617001,C248313925,378,CASH_OUT,115644.65,11.658286053463204,0,0.0,115644.65000000002,0,81821
C1928553904,C1930016282,395,CASH_OUT,244691.91,12.407759274756813,0,-244691.91,244691.91,0,81822
C261951313,C126070765,407,CASH_OUT,173051.53,12.061350469008627,0,0.0,173051.53000000003,0,81823
C420186505,C467710030,9,TRANSFER,14003.98,9.547168259631782,0,-4657.0,0.0,1,81824
C1546669269,C810541673,211,CASH_OUT,70008.33,11.15638379786403,0,-70008.33,70008.33,0,81825
C182467682,C396101188,206,CASH_OUT,438761.01,12.991712426606947,0,0.0,438761.01,0,81826
C752043969,C1241651579,38,CASH_OUT,331727.17,12.7120711474672,0,0.0,331727.1699999999,0,81827
C1663675789,C1853386888,16,CASH_OUT,223084.27,12.315309354036538,0,-1007.0,223084.27,1,81828
C1962787536,C33772685,129,CASH_OUT,36444.47,10.503572449878035,0,-10713.0,36444.47999999998,1,81829
C183946434,C598055688,377,CASH_OUT,56140.67,10.935633596534357,0,-56140.67,56140.67,0,81830
C1569465009,C1240510490,211,CASH_OUT,44976.52,10.713918088377454,0,0.0,44976.520000000484,0,81831
C1855263742,C1848495048,331,TRANSFER,224056.19,12.319656610750487,0,0.0,224056.19000000006,0,81832
C575744610,C335569168,249,CASH_OUT,10567.3,9.265614233384404,0,-851.0,10567.299999999988,1,81833
C53283629,C1998593710,35,CASH_OUT,149902.95,11.917750034644111,0,0.0,149902.93999999994,0,81834
C856680986,C1078678566,210,CASH_OUT,87606.3,11.380619606785787,0,-546.0,87606.29999999999,1,81835
C313439652,C1263845074,8,CASH_OUT,189504.98,12.152175859734948,0,-42441.0,2382278.2600000002,1,81836
C1829368689,C1878424347,190,TRANSFER,229993.34,12.345809978906882,0,-222072.0,229993.33999999985,1,81837
C253347852,C522079748,47,CASH_OUT,140393.16,11.852209174267138,0,0.0,140393.15999999922,0,81838
C2031058034,C413925568,379,CASH_OUT,17216.14,9.75366067824135,1,-17216.14,17216.140000000003,1,81839
C2065595156,C672332126,332,CASH_OUT,251945.1,12.43697045472718,0,0.0,251945.09999999998,0,81840
C1843718057,C358883441,406,CASH_OUT,187120.55,12.13951368467822,0,0.0,187120.55000000028,0,81841
C851642748,C1999919443,281,CASH_OUT,89127.76,11.397837344765,0,-5396.75,89127.76000000164,1,81842
C1438877858,C1534609339,38,CASH_OUT,165179.99,12.014797060808425,0,-48386.0,165179.99,1,81843
C181315985,C2037025128,187,CASH_OUT,112582.76,11.631452756932498,0,0.0,112582.76999999996,0,81844
C1518162066,C1437009171,379,CASH_OUT,153998.24,11.944702946318653,0,0.0,153998.22999999998,0,81845
C108496160,C417048985,308,CASH_OUT,337348.78,12.728875593913667,0,0.0,337348.7799999998,0,81846
C935565585,C2003626989,300,TRANSFER,855719.43,13.659699001311042,0,0.0,855719.4300000002,0,81847
C1583104174,C124961136,15,CASH_OUT,209337.59,12.251708267931907,0,0.0,209337.58999999985,0,81848
C1284162015,C957660728,374,CASH_OUT,570858.05,13.254897610530529,0,0.0,570858.0499999989,0,81849
C1471931214,C716626854,20,CASH_OUT,149138.29,11.912635980458855,0,-21403.0,149138.29000000004,1,81850
C461824565,C311183055,306,CASH_OUT,187810.16,12.143192268910838,0,-17299.0,187810.16000000015,1,81851
C1340143005,C887080404,251,CASH_OUT,18091.55,9.803255530312532,0,-5765.0,18091.550000000003,1,81852
C1469284066,C1118959972,298,CASH_OUT,394329.58,12.884944872019517,0,-100095.0,394329.58,1,81853
C172874363,C1958579429,402,CASH_OUT,142327.67,11.865894239539875,0,-9380.0,142327.67,1,81854
C1964466699,C422125275,235,CASH_OUT,303843.76,12.624272192063474,0,-240.0,303843.76000000024,1,81855
C439616600,C2023681551,377,CASH_OUT,249463.99,12.427073863686566,0,-21323.0,249463.99,1,81856
C25634082,C649542449,140,CASH_OUT,268121.02,12.499197454383541,0,0.0,268121.02,0,81857
C1958298013,C1297342391,41,CASH_OUT,503614.73,13.129568815771751,0,0.0,872454.5999999999,0,81858
C2041609065,C811013211,226,CASH_OUT,132151.77,11.79171388084189,0,0.0,-236626.0,0,81859
C749030469,C573477009,136,CASH_OUT,46608.85,10.749567171168087,0,-25062.0,46608.850000000006,1,81860
C1467638219,C1349385932,402,CASH_OUT,295739.7,12.597238335868614,0,-29835.0,295739.7,1,81861
C1758445522,C2063894416,16,TRANSFER,44737.31,10.70858546052647,0,-25032.0,-85293.46,1,81862
C1541949794,C1286994019,332,CASH_OUT,14524.63,9.583669954273486,0,-14524.629999999997,14524.630000000121,0,81863
C925694738,C711214286,33,CASH_OUT,127879.59,11.75885221686348,0,0.0,127879.59999999999,0,81864
C1566536790,C213656579,236,CASH_OUT,21023.22,9.953430385460942,0,-502.0,21023.219999999972,1,81865
C230223090,C33989463,308,CASH_OUT,227404.87,12.334491673509824,0,0.0,227404.8599999994,0,81866
